156,20.8697776398969,23,24.06049
157,19.8482201879884,24,24.01926
158,19,24.7461006870318,23.99811
159,18,25.5404368508482,23.99307
160,17,26.2529522899896,23.99902
161,16,26.8922018685047,24.01722
162,15,27.4649110533869,24.05184
163,14,27.9764552033683,24.09358
164,13,28.4311907991204,24.15318
165,12,28.8326872652556,24.22154
166,11,29.1838940594134,24.31113
167,10,29.4872613251462,24.41056
168,9,29.7448366375922,24.5403
169,8,29.9583458805077,24.69659
170,7,30.1292404643586,24.88169
171,6,30.2587610116101,25.1249
172,5,30.3479898156279,25.42871
173,4,30.3978771885506,25.80041
174,3,30.4092719826356,26.2543
175,2,30.3829531032066,26.80581
176,1,30.3196582959734,27.47248
177,0,30.2201066785024,28.26716
178,-1,30.0850115549529,29.19828
179,-2,29.9150818509096,30.26388
180,-3,29.7110198536508,31.46774
181,-4,29.4735297739392,32.82899
182,-5,29.2033508720153,34.40718
183,-6,28.9013157065638,36.29579
184,-7,28.5683966861321,38.56852
185,-8,28.2056816384199,41.18225
186,-9,27.8142500853676,43.92083
187,-10,27.3950135737811,46.51744
188,-11,26.9486405882173,48.89168
189,-12,26.4755536647278,50.96584
190,-13,25.975923802232,52.67098
191,-14,25.449678655741,54.0214
192,-15,24.8965195663398,55.0298
193,-16,24.3159208397692,55.68639
194,-17,23.7071117849961,55.97905
195,-18,23.0690342915591,55.85336
196,-19,22.4002970483639,55.35101
197,-20,21.6990529484327,54.24321
198,-21,20.9628390040672,52.61649
199,-22,20.188319700679,50.23561
200,-23,19.3708792548137,47.1883
201,-24,18.5038947179453,43.25062
202,-25,17.5775478508569,38.70751
203,-26,16.5771312485091,33.98008
204,-27,15.4810284646431,29.92571
205,-27.4078071657206,15,27.2196
206,-28.1961269757551,14,26.48425
207,-28.9093075445539,13,25.57144
208,-29.5528041869317,12,25.08059
209,-30.1317534376757,11,24.81568
210,-30.6506610340857,10,24.64986
211,-31.1133650958031,9,24.55727
212,-31.5230983290091,8,24.49283
213,-31.882549729599,7,24.44625
214,-32.1939718030563,6,24.43733
215,-32.4592458858223,5,24.43776
216,-32.6799087396958,4,24.44232
217,-32.8571965640226,3,24.45285
218,-32.992082701682,2,24.46978
219,-33.0853029531692,1,24.49125
220,-33.1373729109005,0,24.51678
221,-33.1486057015956,-1,24.55227
222,-33.1191252407373,-2,24.59831
223,-33.0488672700644,-3,24.65173
224,-32.937575536882,-4,24.71253
225,-32.7847956155788,-5,24.78017
226,-32.5898633370927,-6,24.85411
227,-32.3518881686974,-7,24.93445
228,-32.0697314636907,-8,25.02223
229,-31.7419804381591,-9,25.12134
230,-31.3669471965335,-10,25.26827
231,-30.9426236651122,-11,25.42714
232,-30.4665892748516,-12,25.60149
233,-29.9359815363958,-13,25.83717
234,-29.3474303530451,-14,26.11645
235,-28.6969191356328,-15,26.443
236,-27.9797024649532,-16,26.87878
237,-27.1901645920495,-17,27.40569
238,-26.3215961282823,-18,28.06586
239,-25.3661277729086,-19,28.99301
240,-24.3146303869915,-20,30.21906
241,-24,-20.2814045515727,32.08393
242,-23,-21.1291086504062,32.82032
243,-22,-21.9138862088883,35.71527
244,-21,-22.6458358192073,39.35668
245,-20,-23.3330271511379,43.25469
246,-19,-23.9815441497793,46.85345
247,-18,-24.5958440298347,49.96503
248,-17,-25.1791969059114,52.46136
249,-16,-25.7340127501544,54.34549
250,-15,-26.2620907687098,55.68459
251,-14,-26.7648037541474,56.60397
252,-13,-27.2431935737766,57.03434
253,-12,-27.6980389464084,57.12267
254,-11,-28.1299093930247,56.82653
255,-10,-28.5391772883644,56.1551
256,-9,-28.9260193677935,55.05812
257,-8,-29.2904025599851,53.51436
258,-7,-29.6320637095592,51.50333
259,-6,-29.9504661190724,48.97547
260,-5,-30.244742511583,45.95763
261,-4,-30.5136368699023,42.52625
262,-3,-30.7554432622954,38.81469
263,-2,-30.9679967766813,35.10343
264,-1,-31.1488151444269,31.78046
265,0,-31.2954194973108,29.1626
266,1,-31.4057051232637,27.34576
267,2,-31.4781785452363,26.25028
268,3,-31.5118840633516,25.58422
269,4,-31.5061470908839,25.16053
270,5,-31.4603860896055,24.88086
271,6,-31.3739973374588,24.69048
272,7,-31.2462785473175,24.55571
273,8,-31.0763703474326,24.45388
274,9,-30.8632084177688,24.37347
275,10,-30.6054985770987,24.32687
276,11,-30.3016733169605,24.29128
277,12,-29.9498158585222,24.25834
278,13,-29.5476086281153,24.24826
279,14,-29.092247847799,24.23874
280,15,-28.5803211690096,24.24271
281,16,-28.0076608908703,24.2539
282,17,-27.3691284466314,24.27686
283,18,-26.6583106356337,24.30781
284,19,-25.8670943092625,24.36256
285,20,-24.9850008774581,24.427
286,21,-23.9981262801738,24.51354
287,21.9041115713942,-23,24.64296
288,22.7172589284266,-22,24.80745
289,23.449368090835,-21,25.01616
290,24.1095140267082,-20,25.27737
291,24.7049424929393,-19,25.6159
292,25.2416193632773,-18,26.06166
293,25.7245522533446,-17,26.59377
294,26.1580189917195,-16,27.24916
295,26.5458093078405,-15,28.1038
296,26.8912724816445,-14,29.02578
297,27.1974127369021,-13,30.19085
298,27.4669518894026,-12,31.42904
299,27.7023693378176,-11,32.93438
300,27.9060116715155,-10,34.67799
301,28.0801039992048,-9,36.73627
302,28.2267807515177,-8,39.14244
303,28.3480453688752,-7,41.79198
304,28.4456619836366,-6,44.39957
305,28.5210838501194,-5,46.80208
306,28.5754701474367,-4,48.93584
307,28.6097269351421,-3,50.75783
308,28.6245448407874,-2,52.25346
309,28.6204325543567,-1,53.42492
310,28.5977474370733,0,54.30461
311,28.5567188358781,1,54.90422
312,28.4974584991521,2,55.21845
313,28.4199631945916,3,55.24009
314,28.3241128996496,4,54.96222
315,28.2096614668418,5,54.35929
316,28.0762137647841,6,53.37945
317,27.9231943781038,7,51.99925
318,27.7498083820765,8,50.19463
319,27.5549721655996,9,47.89379
320,27.3372146187908,10,45.09172
321,27.094565682878,11,41.86797
322,26.8244167531992,12,38.32801
323,26.5233612569731,13,34.67176
324,26.1871521824174,14,31.30588
325,25.8109319127711,15,28.64154
326,25.3895957986989,16,26.7685
327,24.9181192492504,17,25.66992
328,24.3914907144277,18,24.98746
329,23.8043442618663,19,24.59697
330,23.1505661600533,20,24.34826
331,22.4227943275974,21,24.19745
332,21.6118069365694,22,24.09283
333,20.7056347403394,23,24.02684
334,19.6882041042922,24,23.99084
335,19,24.6131607705344,23.97359
336,18,25.4246483932047,23.9712
337,17,26.1523095330775,23.97871
338,16,26.8051592013934,23.9991
339,15,27.3902540978598,24.03493
340,14,27.9132156982045,24.07873
341,13,28.3785895312129,24.14034
342,12,28.7900933648289,24.21101
343,11,29.1507955281625,24.30265
344,10,29.4632436020471,24.40459
345,9,29.7295663558182,24.53621
346,8,29.951558246903,24.69436
347,7,30.1307298365068,24.88098
348,6,30.2683731282114,25.12495
349,5,30.365614935009,25.42819
350,4,30.423443500319,25.7972
351,3,30.4427388696497,26.24533
352,2,30.424303975643,26.78693
353,1,30.3688929686655,27.43852
354,0,30.2772336445022,28.2123
355,-1,30.1500406887276,29.11633
356,-2,29.9880184728568,30.14956
357,-3,29.7918599114876,31.31511
358,-4,29.5622587070027,32.63825
359,-5,29.2999460007956,34.17801
360,-6,29.0057499727208,36.0306
361,-7,28.6806482753271,38.28106
362,-8,28.3257472043126,40.88906
363,-9,27.9421592293526,43.65194
364,-10,27.5308423253375,46.29991
365,-11,27.0925154065042,48.73138
366,-12,26.6276503992319,50.86942
367,-13,26.1364692766155,52.64535
368,-14,25.6189496829068,54.0532
369,-15,25.0748421424996,55.11807
370,-16,24.5036741104828,55.82804
371,-17,23.9047343324103,56.17298
372,-18,23.277036869523,56.10915
373,-19,22.6192809739047,55.6721
374,-20,21.929743484487,54.66089
375,-21,21.2061320743196,53.13025
376,-22,20.4453579758827,50.88372
377,-23,19.6431746902244,47.96998
378,-24,18.7935259999874,44.16466
379,-25,17.8875319853232,39.75895
380,-26,16.9119504482,35.01362
381,-27,15.8472118198069,30.75184
382,-27.7284616786791,15,27.75995
383,-28.5141709191715,14,26.40556
384,-29.2249090853215,13,25.57636
385,-29.86625700737,12,25.12763
386,-30.4433727834116,11,24.88057
387,-30.9607450196126,10,24.72602
388,-31.4221887845817,9,24.64119
389,-31.8309129392165,8,24.58116
390,-32.1895849341125,7,24.53823
391,-32.5004434148555,6,24.53609
392,-32.7653614644186,5,24.54167
393,-32.9858693839003,4,24.55097
394,-33.163199097372,3,24.56533
395,-33.2983199740178,2,24.58375
396,-33.3919643213817,1,24.6061
397,-33.4446469045815,0,24.63286
398,-33.4566823442713,-1,24.66874
399,-33.4281986169136,-2,24.71592
400,-33.3591384158926,-3,24.76992
401,-33.2492541621448,-4,24.83039
402,-33.098101943103,-5,24.897
403,-32.905030178851,-6,24.96892
404,-32.6691618339649,-7,25.04471
405,-32.3893703484582,-8,25.12398
406,-32.0642538148293,-9,25.2123
407,-31.6921394577105,-10,25.35063
408,-31.2710367128367,-11,25.49597
409,-30.7985367597823,-12,25.65021
410,-30.2717831254788,-13,25.86232
411,-29.6874035206937,-14,26.11085
412,-29.0413603873579,-15,26.3965
413,-28.3288626874789,-16,26.78465
414,-27.5441954750584,-17,27.23973
415,-26.6804935746591,-18,27.83267
416,-25.7296082377615,-19,28.64011
417,-24.6818780609513,-20,29.70453
418,-24,-20.601928084952,31.34532
419,-23,-21.4255662122376,32.87578
420,-22,-22.1885119811368,35.83783
421,-21,-22.9004062393085,39.54439
422,-20,-23.5689649484421,43.48557
423,-19,-24.200006628845,47.11966
424,-18,-24.7977840122082,50.21558
425,-17,-25.3654134965519,52.72133
426,-16,-25.9051905717129,54.57452
427,-15,-26.418822948968,55.90188
428,-14,-26.9076106886642,56.78387
429,-13,-27.3725361520282,57.19857
430,-12,-27.8143314695691,57.26167
431,-11,-28.2335257427271,56.94426
432,-10,-28.6304586577431,56.25746
433,-9,-29.0052790753003,55.14063
434,-8,-29.357929299288,53.57907
435,-7,-29.6881256196669,51.55374
436,-6,-29.995313938596,49.01193
437,-5,-30.2786120247166,45.98284
438,-4,-30.5367510012571,42.54251
439,-3,-30.7680130137499,38.82404
440,-2,-30.9702205064019,35.10802
441,-1,-31.1408748632725,31.78126
442,0,-31.2774735080649,29.15983
443,1,-31.3778789040614,27.33967
444,2,-31.4405563567912,26.24057
445,3,-31.4645033043576,25.57109
446,4,-31.4489953034617,25.14427
447,5,-31.3933987869801,24.86175
448,6,-31.2970556443923,24.66885
449,7,-31.1592059324906,24.53176
450,8,-30.9789279747754,24.42789
451,9,-30.7550890577778,24.346
452,10,-30.4863168377158,24.29647
453,11,-30.1709530900633,24.25869
454,12,-29.8069755625417,24.2241
455,13,-29.3919400495001,24.21165
456,14,-28.9228873482236,24.1999
457,15,-28.396213248183,24.20318
458,16,-27.807505800606,24.21236
459,17,-27.1513092772126,24.23558
460,18,-26.4207892149847,24.26667
461,19,-25.6072541022632,24.32286
462,20,-24.699410832064,24.39274
463,21,-23.6821549172147,24.4862
464,21.6094165115614,-23,24.62754
465,22.4255207099201,-22,24.74507
466,23.1600697210553,-21,24.95716
467,23.8222696647741,-20,25.22689
468,24.4194809662372,-19,25.58628
469,24.9577693832487,-18,26.05445
470,25.4422294027344,-17,26.61978
471,25.8772437646022,-16,27.34193
472,26.2667040980198,-15,28.25615
473,26.6140411379959,-14,29.25125
474,26.9223356625968,-13,30.50026
475,27.1943689527346,-12,31.81549
476,27.432645268735,-11,33.36913
477,27.6395075085779,-10,35.15235
478,27.8171498681072,-9,37.20121
479,27.9676436263306,-8,39.55203
480,28.0929177557634,-7,42.12101
481,28.1946664405352,-6,44.62906
482,28.2742825579013,-5,46.92315
483,28.3328780823791,-4,48.95916
484,28.3713254077875,-3,50.69725
485,28.3902918834632,-2,52.12455
486,28.390270467458,-1,53.24134
487,28.371607934619,0,54.07819
488,28.3345272880459,1,54.64917
489,28.2791369374726,2,54.94276
490,28.205431506983,3,54.94914
491,28.1132886143706,4,54.65658
492,28.0024581015461,5,54.03713
493,27.8725387195424,6,53.04119
494,27.7229453307101,7,51.63883
495,27.5528675018047,8,49.80738
496,27.3612002848518,9,47.48383
497,27.1464461497285,10,44.66944
498,26.9066026473041,11,41.44359
499,26.6390192065237,12,37.9087
500,26.340242183378,13,34.28266
501,26.0059994869454,14,30.9907
502,25.6314428830857,15,28.4002
503,25.2115209222238,16,26.61269
504,24.7412722754729,17,25.55325
505,24.2157302030627,18,24.9036
506,23.6295678475229,19,24.53146
507,22.9766963816817,20,24.2947
508,22.249772303181,21,24.15266
509,21.4395882307666,22,24.05406
510,20.5341870227016,23,23.99311
511,19.5175090067396,24,23.96178
512,19,24.4657719795164,23.94802
513,18,25.2931120594676,23.94733
514,17,26.0347089265002,23.95606
515,16,26.7000229905403,23.97823
516,15,27.2964290326826,24.01478
517,14,27.8297834388134,24.0603
518,13,28.304811394171,24.12358
519,12,28.7253710836878,24.19637
520,11,29.0946429504153,24.28986
521,10,29.4152664064184,24.39454
522,9,29.6894466374794,24.52811
523,8,29.9190424845995,24.68855
524,7,30.1056205082617,24.87764
525,6,30.25052209582,25.12402
526,5,30.3549178488282,25.42917
527,4,30.4198346659897,25.79914
528,3,30.4461862480619,26.24658
529,2,30.434803927757,26.78501
530,1,30.3864645517877,27.43002
531,0,30.3019125419221,28.19302
532,-1,30.1818730802564,29.08152
533,-2,30.0270554567041,30.09455
534,-3,29.8381529326423,31.23546
535,-4,29.6158564143326,32.5306
536,-5,29.3608933758328,34.04121
537,-6,29.0740894867912,35.86454
538,-7,28.7564236485867,38.09035
539,-8,28.4090124619764,40.68952
540,-9,28.0329900211641,43.46178
541,-10,27.6293452415546,46.13897
542,-11,27.1988332068898,48.60942
543,-12,26.7419631359508,50.79092
544,-13,26.2589968148972,52.62014
545,-14,25.7499528645569,54.0728
546,-15,25.2146229141058,55.18151
547,-16,24.6525808764331,55.94096
548,-17,24.0631664058953,56.32219
549,-18,23.4454542190928,56.31141
550,-19,22.798220060341,55.92433
551,-20,22.1198445991297,54.99567
552,-21,21.4081775369232,53.54251
553,-22,20.6603349164793,51.41557
554,-23,19.8723715702821,48.6102
555,-24,19.0386912470336,44.92999
556,-25,18.1511719659776,40.65445
557,-26,17.1977472750582,35.91166
558,-27,16.1605343995235,31.50921
559,-28.011802981025,15,28.27483
560,-28.7970527716829,14,26.35242
561,-29.5073262194142,13,25.59049
562,-30.1483384011476,12,25.17958
563,-30.7252910438349,11,24.94671
564,-31.2426771873852,10,24.80261
565,-31.7043096823054,9,24.72528
566,-32.1133924735059,8,24.67096
567,-32.4725879817805,7,24.63248
568,-32.7841342237858,6,24.63785
569,-33.049907994139,5,24.65022
570,-33.2714434268149,4,24.66488
571,-33.4499753480609,3,24.68242
572,-33.58647673024,2,24.70426
573,-33.6816856435334,1,24.72947
574,-33.7361242504552,0,24.75865
575,-33.7501159017455,-1,24.79592
576,-33.7237996853566,-2,24.8452
577,-33.6571323876259,-3,24.90067
578,-33.5498825776693,-4,24.96172
579,-33.4016245095808,-5,25.02771
580,-33.2117267223147,-6,25.09742
581,-32.9793345386908,-7,25.16948
582,-32.7033462683507,-8,25.24298
583,-32.3823856860736,-9,25.32134
584,-32.0148082887291,-10,25.44955
585,-31.5986601329762,-11,25.58565
586,-31.1315701128684,-12,25.72093
587,-30.6107165334487,-13,25.91108
588,-30.0327643340168,-14,26.13332
589,-29.393707959404,-15,26.38244
590,-28.6887754210819,-16,26.72552
591,-27.9122437344822,-17,27.11882
592,-27.0572146087099,-18,27.64973
593,-26.1154078660415,-19,28.34077
594,-25.0768202247361,-20,29.24924
595,-24,-20.9415935358425,30.67031
596,-23,-21.7432353375803,32.96848
597,-22,-22.4862251548223,36.00148
598,-21,-23.179794206361,39.77311
599,-20,-23.8313311079029,43.74475
600,-19,-24.4464126641588,47.42717
